;CNPJ BÁSICO;NOME FANTASIA;CNAE FISCAL PRINCIPAL;EMDERECO COMPLETO;ID;LAT;LON;Zonas;TIPO
3948;53448704;NUNES & ASSOCIADOS;8211300;SANTOS DUMONT ,6740 - COCO ,FORTALEZA - CE;969;-3.7448947;-38.47282039022944;Zona_247;servicos consultoria coworking
3949;21059467;LEANDRO REPRESENTACOES & COMERCIO - LRC;4619200;PEREIRA FILGUEIRAS ,892 - CENTRO ,FORTALEZA - CE;12788;-3.7270015;-38.5170931;Zona_284;representacoes representacao comercio
3950;13504921;ICARUS CONDOMINIUM;4120400;DOS EXPEDICIONARIOS ,3260 - BENFICA ,FORTALEZA - CE;2933;-3.7452597;-38.5352301;Zona_75;construcoes engenharia construtora
3951;46142916;TARGET SERVICOS;4120400;SANTOS DUMONT ,2456 - ALDEOTA ,FORTALEZA - CE;2824;-3.7349787;-38.5029247;Zona_173;construcoes engenharia construtora
3952;31327681;MONICA LUIZA CENTRO DE BALLET;4755502;WASHINGTON SOARES ,4335 - SAPIRANGA ,FORTALEZA - CE;16192;-3.79398795;-38.47961813785068;Zona_344;variedades aviamentos presentes
3953;53301549;C.L.C MARTINS;6462000;WASHINGTON SOARES ,3663 - EDSON QUEIROZ ,FORTALEZA - CE;11204;-3.7881744;-38.47970119529657;Zona_344;participacoes holding empreendimentos
3954;5646296;ORTHOS DENTALIS;8630504;LEONARDO MOTA ,2126 - ALDEOTA ,FORTALEZA - CE;7666;-3.7444527;-38.4990026;Zona_241;odontologia clinica odonto
3955;8271390;RUDA CONSTRUCOES;4744099;NOGUEIRA ACIOLI ,373 - CENTRO ,FORTALEZA - CE;8156;-3.7354771;-38.5185207;Zona_335;construcao construcoes deposito
3956;2758410;SHOPING DA AGUA;4723700;CONSELHEIRO ALVARO DE OLIVEIRA ,172 - PARQUELANDIA ,FORTALEZA - CE;15376;-3.736902;-38.5559773;Zona_54;bebidas distribuidora comercial
3957;41761600;PVN TECNOLOGIA DIGITAL;4751201;RUFINO GOMES ,5 - MONDUBIM ,FORTALEZA - CE;16074;-3.8212699;-38.5757347;Zona_108;informatica acessorios solucoes
3958;7916457;CONDOMINIO VENEZA;8112500;BELGICA ,1133 - MARAPONGA ,FORTALEZA - CE;7195;-3.7930119;-38.5669474;Zona_262;condominio edificio residencial
3959;49759382;FILO SALGADERIA;5611203;WASHINGTON SOARES ,3000 - ENGENHEIRO LUCIANO CAVALCANTE ,FORTALEZA - CE;5017;-3.7838385;-38.4822865;Zona_184;acai lanches cafe
3960;53438724;MERCADINHO MENEZES;4712100;JOSE ARISTOTELES GONDIM ,122 - BONSUCESSO ,FORTALEZA - CE;3924;-3.7805926;-38.5855655;Zona_257;mercadinho comercial mercearia
3961;35501182;MERCADINHO VASCONCELOS;4712100;JOSE EUCLIDES FERREIRA GOMES ,132 - LAGOA REDONDA ,FORTALEZA - CE;3443;-3.8295703;-38.4647285;Zona_82;mercadinho comercial mercearia
3962;69709178;RIO MODA FASHION;1412601;MOZART PINHEIRO DE LUCENA ,1565 - VILA VELHA ,FORTALEZA - CE;3943;-3.7161955;-38.5948764;Zona_203;confeccoes jeans moda
3963;23891574;EDIFICIO MAISON LUANA ROCHA;8112500;JULIO SIQUEIRA ,632 - DIONISIO TORRES ,FORTALEZA - CE;7567;-3.7501642;-38.50784103089489;Zona_220;condominio edificio residencial
3964;11411958;CAMISARIA SGUIMEL;1412601;TRES DE MAIO ,1322 - BELA VISTA ,FORTALEZA - CE;3965;-3.7481696;-38.56519060730366;Zona_276;confeccoes jeans moda
3965;19445773;EDIFICIO PACO DAS AGUAS;8112500;DOM EXPEDITO LOPES ,2371 - DIONISIO TORRES ,FORTALEZA - CE;7414;-3.7441467;-38.504068;Zona_220;condominio edificio residencial
3966;33150121;ALO BIJOUX;4772500;SARGENTO HERMINIO SAMPAIO ,3100 - PRESIDENTE KENNEDY ,FORTALEZA - CE;12376;-3.7259988;-38.5676153;Zona_127;cosmeticos distribuidora perfumaria
3967;7379015;B & C REPRESENTAOES;4619200;PADRE ANCHIETA ,859 - MONTE CASTELO ,FORTALEZA - CE;12834;-3.72759995;-38.55138668635976;Zona_122;representacoes representacao comercio
3968;3457110;ERIJA INFORMATICA;6204000;ISRAEL BEZERRA ,1010 - DIONISIO TORRES ,FORTALEZA - CE;15195;-3.7497102;-38.4956489;Zona_241;consultoria tecnologia tech
3969;44475587;HD IMOBILIARIA;6821801;DOUTOR THOMPSON BULCAO ,326 - ENGENHEIRO LUCIANO CAVALCANTE ,FORTALEZA - CE;9603;-3.769952;-38.492659007027214;Zona_61;imoveis imobiliaria imobiliarios
3970;23570351;INTUITO FATAL;1412601;CONSELHEIRO TRISTAO ,622 - JOSE BONIFACIO ,FORTALEZA - CE;4132;-3.73968545;-38.52719258413676;Zona_317;confeccoes jeans moda
3971;4517749;BOAVISTA TECNOLOGIA;6209100;ROGACIANO LEITE ,320 - SALINAS ,FORTALEZA - CE;8819;-3.7569867;-38.4915702;Zona_114;tecnologia consultoria servicos
3972;12742873;BEZERRA CAVALCANTE;4120400;DA ABOLICAO ,3180 - MEIRELES ,FORTALEZA - CE;2685;-3.7269636;-38.491003202693776;Zona_347;construcoes engenharia construtora
3973;27818105;ROPADIBEBE;1412601;TENENTE LISBOA ,737 - JACARECANGA ,FORTALEZA - CE;4242;-3.7185064;-38.5419085;Zona_161;confeccoes jeans moda
3974;23831796;UERF DA ESCOLA MUNICIPAL PROF JOSE SOBREIRA DE AMORIM;8550301;ESTRADA DO PICI ,1083 - HENRIQUE JORGE ,FORTALEZA - CE;15974;-3.764822;-38.579476;Zona_147;uerf escola municipal
3975;24553806;SERCOM SERVICOS;8211300;JOAO PESSOA ,4557 - DAMAS ,FORTALEZA - CE;410;-3.7528675;-38.54953069443149;Zona_336;servicos consultoria coworking
3976;14457668;NARGTRANS;4930202;EDESIO MONTEIRO ,1142 - ANCURI ,FORTALEZA - CE;10582;-3.8639109;-38.5055669;Zona_233;transportes transporte logistica
3977;42747954;FERREIRA LOPES ENGENHARIA - PROJETOS E CONSULTORIA;7112000;FAUSTO CABRAL ,95 - VICENTE PINZON ,FORTALEZA - CE;7013;-3.73485435;-38.47309026316864;Zona_103;engenharia servicos consultoria
3978;39513854;LI EDUCACAO ONLINE;8599604;DOUTOR SILAS MUNGUBA ,643 - PARANGABA ,FORTALEZA - CE;5748;-3.7790138;-38.5593599;Zona_225;consultoria treinamentos servicos
3979;15608567;EDI AUTOS;4530703;ROGACIANO LEITE ,2945 - JARDIM DAS OLIVEIRAS ,FORTALEZA - CE;9007;-3.7848184;-38.5026154;Zona_322;pecas auto servicos
3980;51046863;PASSIONE EXPRESS;9602501;ALMIRANTE RUFINO ,1191 - VILA UNIAO ,FORTALEZA - CE;10181;-3.7657999;-38.54020365950172;Zona_13;beleza studio barbearia
3981;5405505;KOETZ REPRESENTACOES;4619200;MANOEL MONTEIRO ,1285 - CIDADE DOS FUNCIONARIOS ,FORTALEZA - CE;12829;-3.7954634;-38.4941581;Zona_244;representacoes representacao comercio
3982;5407073;LEAO DE JUDA CEARA;9430800;ATAULFO ALVES ,860 - JARDIM DAS OLIVEIRAS ,FORTALEZA - CE;8561;-3.7845752;-38.4975474;Zona_38;instituto associacao escolar
3983;86979010;GADIESEL;4530703;SAO VICENTE DE PAULA ,49 - ANTONIO BEZERRA ,FORTALEZA - CE;8991;-3.738981;-38.5951533;Zona_354;pecas auto servicos
3984;7626058;CR MOVEIS;4754701;ALBERTO MAGNO ,1640 - JARDIM AMERICA ,FORTALEZA - CE;15694;-3.7604928;-38.5461625;Zona_13;moveis casa comercio
3985;21015731;EDIFICIO MIRADOR;8112500;JOSE NAPOLEAO ,233 - MEIRELES ,FORTALEZA - CE;7420;-3.7254937;-38.4905081;Zona_347;condominio edificio residencial
3986;13124301;MERCADO COMUNICACAO DE VALOR;8230001;ALFEU ABOIM ,500 - PAPICU ,FORTALEZA - CE;13150;-3.7354198;-38.4754052;Zona_103;eventos producoes servicos
3987;10621912;SWS;9511800;45 ,101 - PREFEITO JOSE WALTER ,FORTALEZA - CE;16246;-3.8258658;-38.5548978;Zona_267;solucoes informatica tecnologia
3988;44442750;IZA MODA;4772500;VITORIA DA CONQUISTA ,156 - GENIBAU ,FORTALEZA - CE;12389;-3.7503717;-38.6009965;;cosmeticos distribuidora perfumaria
3989;43630215;JVA SOLUTEC;6204000;MARIO GUEDES ,101 - SALINAS ,FORTALEZA - CE;15179;-3.7705359;-38.5037592;Zona_29;consultoria tecnologia tech
3990;27991703;LOJAS FM MOVEIS;4754701;ALAGOAS ,2870 - PICI ,FORTALEZA - CE;15714;-3.7529964;-38.5772858;Zona_7;moveis casa comercio
3991;48227158;INNOVATION TECHNOLOGY;7020400;DOUTOR RATISBONA ,96 - FATIMA ,FORTALEZA - CE;6766;-3.75274035;-38.52876473114337;Zona_234;consultoria servicos empresarial
3992;14323350;MUZARD MEHN;6810201;BARBOSA DE FREITAS ,1741 - ALDEOTA ,FORTALEZA - CE;12982;-3.7410653;-38.4985591;Zona_207;empreendimentos imoveis imobiliarios
3993;31679683;CONDOMINIO ONE;8112500;ARQUITETO EMILIO HINKO ,100 - MUCURIPE ,FORTALEZA - CE;7264;-3.7239266;-38.4829791;;condominio edificio residencial
3994;252512;CASA DO FRANCES;4530703;EXPEDICIONARIOS ,4470 - MONTESE ,FORTALEZA - CE;8911;-3.7637514;-38.5408707;Zona_13;pecas auto servicos
3995;39799518;BOTECO SUL;5611201;FREI CIRILO ,3879 - MESSEJANA ,FORTALEZA - CE;2552;-3.8177721;-38.4966418;Zona_9;restaurante pizzaria pizza
3996;28859372;RESIDENCIAL MONTE HOREBE;8112500;SANTA RITA DO ALAGADICO ,1140 - JOSE DE ALENCAR ,FORTALEZA - CE;7574;-3.8203037;-38.4797933;Zona_252;condominio edificio residencial
3997;50944921;ASSUNCAO CONTABILIDADE E ENGENHARIA LTDA;6920601;DESEMBARGADOR MOREIRA ,1300 - ALDEOTA ,FORTALEZA - CE;6255;-3.7372857;-38.4994708;Zona_207;contabilidade contabil assessoria
3998;44623363;4 ESTACOES ENERGIA SOLAR;7319002;JOAO CORDEIRO ,3069 - JOAQUIM TAVORA ,FORTALEZA - CE;9194;-3.74735095;-38.51925908580248;Zona_42;representacoes servicos consultoria
3999;45146582;AG+SAUDE;8630503;ANTONIO AUGUSTO ,1271 - ALDEOTA ,FORTALEZA - CE;5310;-3.73161495;-38.51366664982473;Zona_335;servicos medicos clinica
4000;48079819;CONSTRUTORA ASSEB;4120400;ANTONIO SALES ,2162 - DIONISIO TORRES ,FORTALEZA - CE;2833;-3.74489225;-38.50466601555206;Zona_220;construcoes engenharia construtora
4001;22872332;APA;9430800;MARIA IVONE ,500 - EDSON QUEIROZ ,FORTALEZA - CE;8531;-3.7879888;-38.46880427785804;Zona_212;instituto associacao escolar
4002;19912167;LESSA TRANSPORTES;4930202;ANTONIO ALMEIDA ,274 - PEDRAS ,FORTALEZA - CE;10589;-3.8781063;-38.5023239;Zona_8;transportes transporte logistica
4003;38594831;DE FERIAS NO CEARA;7911200;DOUTOR MANOEL RODRIGUES MONTEIRO ,930 - VICENTE PINZON ,FORTALEZA - CE;15006;-3.7275297;-38.4648564;Zona_239;turismo viagens agencia
4004;39382623;CONTABILITE SOLUCOES CONTABEIS;6920601;DOUTOR RATISBONA ,96 - FATIMA ,FORTALEZA - CE;6234;-3.75274035;-38.52876473114337;Zona_234;contabilidade contabil assessoria
4005;1605355;MERCADINHO N S APARECIDA;4712100;PLUTAO ,70 - JOQUEI CLUBE ,FORTALEZA - CE;3557;-3.76435165;-38.57083495568333;Zona_183;mercadinho comercial mercearia
4006;52065043;MEU CHEFE;5611203;ANDRADE FURTADO ,2091 - CIDADE 2000 ,FORTALEZA - CE;4850;-3.748134;-38.4715982;Zona_242;acai lanches cafe
4007;7623987;FF. CONSTRUCOES;6810201;JUSCELINO KUBITSCHEK ,4949 - PASSARE ,FORTALEZA - CE;13081;-3.8207986;-38.5337659;Zona_337;empreendimentos imoveis imobiliarios
4008;12222126;EDIFICIO JANAINA;8112500;SOUSA GIRAO ,444 - FATIMA ,FORTALEZA - CE;7396;-3.74466845;-38.52494062207634;Zona_19;condominio edificio residencial
4009;5217997;MERCEARIA AGUIAR;4712100;FREI ODILON ,1120 - PRESIDENTE KENNEDY ,FORTALEZA - CE;3516;-3.7296359;-38.57287366302013;Zona_58;mercadinho comercial mercearia
4010;20699615;BILL SFIHA;5611201;DOUTOR THOMPSON BULCAO ,705 - ENGENHEIRO LUCIANO CAVALCANTE ,FORTALEZA - CE;2489;-3.7689658;-38.4947725;Zona_61;restaurante pizzaria pizza
4011;5027570;CEU;9491000;ALBERTO CRAVEIRO ,2222 - CASTELAO ,FORTALEZA - CE;10429;-3.7980085;-38.51906638578886;Zona_211;igreja deus comunidade
4012;40078515;ST SOLUCOES EMPRESARIAL;8291100;JOAO CORDEIRO ,3069 - JOAQUIM TAVORA ,FORTALEZA - CE;14587;-3.74735095;-38.51925908580248;Zona_42;solucoes assessoria promotora
4013;31908872;SALTFIX TECNOLOGIA;6201501;BARBOSA DE FREITAS ,1741 - ALDEOTA ,FORTALEZA - CE;12732;-3.7410653;-38.4985591;Zona_207;tecnologia software solucoes
4014;16847494;JD PECAS;4530703;HUMBERTO MONTE ,2535 - BELA VISTA ,FORTALEZA - CE;9095;-3.749791;-38.5599862;Zona_276;pecas auto servicos
4015;31671868;ADM SOLUCOES ADMINISTRATIVAS;6822600;ISABEL BEZERRA ,721 - PARQUE SANTA MARIA ,FORTALEZA - CE;13733;-3.8548405;-38.50261546979695;Zona_46;imoveis imobiliaria gestao
4016;22434783;COMPANHIA DO PASTEL 2;5611203;POETA MARIO LINHARES ,831 - PREFEITO JOSE WALTER ,FORTALEZA - CE;4547;-3.8215056;-38.5580217;Zona_267;acai lanches cafe
4017;42189014;JAA COMERCIO E SERVICOS;4744099;DESEMBARGADOR GOMES PARENTE ,906 - JOQUEI CLUBE ,FORTALEZA - CE;8189;-3.7735111;-38.57811923342584;Zona_147;construcao construcoes deposito
4018;8717339;RESIDENCIAL CHACARA SOL POENTE;8112500;DO ANCURI ,1570 - MESSEJANA ,FORTALEZA - CE;7511;-3.8402937;-38.4970238;Zona_264;condominio edificio residencial
4019;5777078;BEULL'S CABELEIREIRA UNISSEX;9602501;JOAO CORDEIRO ,675 - MEIRELES ,FORTALEZA - CE;10192;-3.72644435;-38.51318652415255;Zona_284;beleza studio barbearia
4020;6352262;DEPOSITO URUCUTUBA;4744099;URUCUTUBA ,1697 - BOM  JARDIM ,FORTALEZA - CE;8215;-3.7973287;-38.6060036;Zona_283;construcao construcoes deposito
4021;2800941;NEWSTAR MARKETING ESPORTIVO;7319003;SENADOR POMPEU ,834 - CENTRO ,FORTALEZA - CE;15505;-3.7265218;-38.5295116;Zona_227;marketing digital comunicacao
4022;18791591;AUTO MECANICA CARLINHOS DIESEL;4520001;JOSE BELCHIOR ,697 - GUAJERU ,FORTALEZA - CE;9890;-3.82917505;-38.47880982;Zona_176;auto car center
4023;46902503;FARTURA SELF SERVICE;5611201;SARGENTO HERMINIO SAMPAIO ,2180 - ELLERY ,FORTALEZA - CE;2608;-3.72601495;-38.56040974321738;Zona_127;restaurante pizzaria pizza
4024;8786981;DOGSS;4789004;CORONEL DIONISIO ALENCAR ,123 - MESSEJANA ,FORTALEZA - CE;14762;-3.8343555;-38.4888196;Zona_215;pet racoes shop
4025;43986790;LF RODRIGUES CONSTRUCOES;4120400;ARY BARROSO ,70 - PAPICU ,FORTALEZA - CE;3290;-3.73920265;-38.47292863540481;Zona_103;construcoes engenharia construtora
4026;40587838;WM ACADEMY;8599604;GODOFREDO MACIEL ,2640 - MARAPONGA ,FORTALEZA - CE;5753;-3.7986215;-38.570909;Zona_132;consultoria treinamentos servicos
4027;22984960;AA CONSULTORIA;9511800;PROFESSOR MIRAMAR DA PONTE ,781 - JOAO XXIII ,FORTALEZA - CE;16294;-3.7621694;-38.5857143;Zona_123;solucoes informatica tecnologia
4028;33779449;GF INDUSTRIA;1412601;ROSA LEITE OLIVEIRA ,682 - JARDIM GUANABARA ,FORTALEZA - CE;4447;-3.7238622;-38.5871057;Zona_41;confeccoes jeans moda
4029;49040166;ARRAIS & FREIRE CONSTRUCOES;4120400;ARTUR DE CARVALHO ,351 - VILA UNIAO ,FORTALEZA - CE;3072;-3.76244725;-38.53493135072196;Zona_355;construcoes engenharia construtora
4030;39820203;MARIA'S CULINARIA CASEIRA;5611201;JOAQUIM SIQUEIRA ,18 - ALDEOTA ,FORTALEZA - CE;2032;-3.7364176;-38.4961112;Zona_68;restaurante pizzaria pizza
4031;39971891;CLINICA REDETRAN CONJ CEARA - SHOPPING PATATIVA;8630503;MINISTRO ALBUQUERQUE LIMA ,711 - CONJUNTO CEARA I ,FORTALEZA - CE;5131;-3.7691629;-38.6069923;Zona_224;servicos medicos clinica
4032;29615570;AUTO PINTURA MENDONCA;4520001;MARIA ALICE FERRAZ ,1709 - ENGENHEIRO LUCIANO CAVALCANTE ,FORTALEZA - CE;9994;-3.7768305;-38.4942116155076;Zona_330;auto car center
4033;45372421;BIA MAIA PERSONAL CHEF;5620104;MAESTRO LISBOA ,2710 - LAGOA REDONDA ,FORTALEZA - CE;14924;-3.8066949;-38.4552866;Zona_326;marmitaria pizzaria galeteria
4034;23899823;ASSEMBLEIA DE DEUS MINISTERIO HEBROM;9491000;CATOLE ,2591 - CONJUNTO PALMEIRAS ,FORTALEZA - CE;10482;-3.8636372;-38.523203;Zona_142;igreja deus comunidade
4035;40125706;OCM - PSICANALISE;8650003;DOM LUIS ,500 - ALDEOTA ,FORTALEZA - CE;13865;-3.73399025;-38.49707590694345;Zona_290;psicologia clinica saude
4036;9553416;C M ALMEIDA SERVICOS;8211300;DIVA ,30 - PAUPINA ,FORTALEZA - CE;67;-3.84099215;-38.4930201419226;Zona_264;servicos consultoria coworking
4037;45116744;J E ENGENHARIA;7112000;DOS EXPEDICIONARIOS ,5172 - MONTESE ,FORTALEZA - CE;6888;-3.76508695;-38.54146844907875;Zona_13;engenharia servicos consultoria
4038;50626207;PACIFIC INVESTIMENTOS E MARKETING;6810201;MONSENHOR BRUNO ,1153 - ALDEOTA ,FORTALEZA - CE;13009;-3.7331422;-38.5094438;Zona_173;empreendimentos imoveis imobiliarios
4039;40180717;SPITI ENGENHARIA;4120400;CAROLINA SUCUPIRA ,15 - ALDEOTA ,FORTALEZA - CE;3268;-3.7398556;-38.5036284;Zona_207;construcoes engenharia construtora
4040;427257;TONING SYSTENS;9602502;FONSECA LOBO ,602 - ALDEOTA ,FORTALEZA - CE;15282;-3.7438531;-38.4912694;Zona_241;estetica clinica studio
4041;20381907;PIZZARIA PREMIATA;5611203;HERACLITO GRACA ,300 - CENTRO ,FORTALEZA - CE;4888;-3.73445645;-38.52222341417642;Zona_317;acai lanches cafe
4042;10442329;LL REABILITAR;8610102;DOM SEBASTIAO LEME ,503 - JOSE BONIFACIO ,FORTALEZA - CE;14500;-3.7441434;-38.5265965;Zona_19;servicos medicos med
4043;6788295;AUTO PECAS SANTO INACIO;4530703;SARGENTO HERMINIO ,2316 - PRESIDENTE KENNEDY ,FORTALEZA - CE;8902;-3.7305818;-38.5768537;Zona_10;pecas auto servicos
4044;40658036;LNUTRI TREINAMENTOS;8599604;BARAO DE STUDART ,1165 - ALDEOTA ,FORTALEZA - CE;5768;-3.73520475;-38.506581427618855;Zona_173;consultoria treinamentos servicos
4045;26229358;RESTAURANTE NA TOCA DO COELHO;5611201;MARECHAL DEODORO ,858 - BENFICA ,FORTALEZA - CE;1971;-3.7429017;-38.5366108;Zona_75;restaurante pizzaria pizza
4046;50442897;CONTABILIZANDO FINANCAS;6920601;CRISANTO MOREIRA DA ROCHA ,439 - CAMBEBA ,FORTALEZA - CE;6107;-3.79957975;-38.48073813819009;Zona_318;contabilidade contabil assessoria
4047;9153203;CARLOTA CORDAY COLLECTION;1412601;MONSENHOR TABOSA ,403 - PRAIA DE IRACEMA ,FORTALEZA - CE;4361;-3.7235552;-38.51563435994525;Zona_284;confeccoes jeans moda
4048;51636114;DJENAL ALMEIDA DA SILVA;8599604;MAJOR FACUNDO ,692 - CENTRO ,FORTALEZA - CE;5821;-3.7290021;-38.5285267;Zona_227;consultoria treinamentos servicos
4049;47047757;ESATTA;6920601;EDILSON BRASIL SOARES ,830 - SAPIRANGA / COITE ,FORTALEZA - CE;6250;-3.7894916;-38.4784277;Zona_344;contabilidade contabil assessoria
4050;26584098;GARAGEM 470;7319003;JOAO CORDEIRO ,3069 - JOAQUIM TAVORA ,FORTALEZA - CE;15611;-3.74735095;-38.51925908580248;Zona_42;marketing digital comunicacao
4051;16371541;YMA CONSTRUCOES;4744099;BERNARDO MANUEL ,8920 - PARQUE DOIS IRMAOS ,FORTALEZA - CE;8151;-3.8099652;-38.5547708;Zona_297;construcao construcoes deposito
4052;35356995;CONFEITARIA BARBARA COELHO;5620104;TUPI ,1686 - JOAO XXIII ,FORTALEZA - CE;14948;-3.7715503;-38.5850708;Zona_168;marmitaria pizzaria galeteria
4053;11031958;UNIDADE EXECUTORA DA EEFM JOAQUIM MOREIRA DE SOUSA;8550301;CAIO PRADO ,2 - PARANGABA ,FORTALEZA - CE;15971;-3.77289115;-38.5640036308905;Zona_205;uerf escola municipal
4054;41585665;PLUMA CONTEUDO;7319003;SANTOS DUMONT ,5500 - COCO ,FORTALEZA - CE;15624;-3.7418687;-38.48187742916103;Zona_247;marketing digital comunicacao
4055;8181467;AURORA VIAGNES E TURISMO;7911200;BARAO DE ARATANHA ,1555 - FATIMA ,FORTALEZA - CE;14976;-3.7476099;-38.5314016;Zona_19;turismo viagens agencia
4056;33485552;JLV IMOVEIS;8219999;ALVES BATISTA ,821 - GENIBAU ,FORTALEZA - CE;14379;-3.7540152;-38.6000938;Zona_232;servicos consultoria assessoria
4057;36202300;SHIMECKS MARKETING DIGITAL;8211300;VIRGILIO PAES ,2669 - CIDADE DOS FUNCIONARIOS ,FORTALEZA - CE;778;-3.7966613;-38.49149696945348;Zona_244;servicos consultoria coworking
4058;17189834;VALDIR OTICA;4774100;62 ,40 - JOSE WALTER ,FORTALEZA - CE;11301;-3.8373695;-38.5580508;Zona_245;otica optica oticas
4059;39962326;DP PROMOCOES E EVENTOS;8230001;DESEMBARGADOR MOREIRA ,2020 - ALDEOTA ,FORTALEZA - CE;13163;-3.74281335;-38.50098526452073;Zona_207;eventos producoes servicos
4060;12732937;EXATA;8211300;BENI CARVALHO ,653 - ALDEOTA ,FORTALEZA - CE;416;-3.7459453;-38.4944296;Zona_241;servicos consultoria coworking
4061;30154510;GAIA ESCOLA DE GINASTICA;9313100;RANGEL PESTANA ,1161 - SAPIRANGA ,FORTALEZA - CE;9668;-3.789966;-38.4787351;Zona_344;academia fitness pilates
4062;46544942;M&P IMOBILIARIA E PARTICIPACOES;6462000;BARAO DE STUDART ,825 - ALDEOTA ,FORTALEZA - CE;11189;-3.7314999;-38.5054026;Zona_173;participacoes holding empreendimentos
4063;43153723;INNOVA ENGENHARIA;4120400;FRANCISCO RAMOS ,155 - PEDRAS ,FORTALEZA - CE;3282;-3.8827524;-38.5065114;Zona_163;construcoes engenharia construtora
4064;35532810;MARINHO FONTELES BUSINESS ACADEMY;8599604;DESEMBARGADOR MOREIRA ,1300 - ALDEOTA ,FORTALEZA - CE;5730;-3.7372857;-38.4994708;Zona_207;consultoria treinamentos servicos
4065;7426330;SORVETERIA TROPICOS;5611201;AVENIDA FILOMENO GOMES ,860 - JACARECANGA ,FORTALEZA - CE;2416;-3.72246675;-38.54152820224626;Zona_269;restaurante pizzaria pizza
4066;29644729;PJ CLUB;9602501;WASHINGTON SOARES ,85 - EDSON QUEIROZ ,FORTALEZA - CE;10150;-3.7554302;-38.48876588454546;Zona_114;beleza studio barbearia
4067;39146231;MATHEUS DE ALBUQUERQUE TREINAMENTO, GESTAO E MARKETING;8599604;WASHINGTON SOARES ,3663 - EDSON QUEIROZ ,FORTALEZA - CE;5743;-3.7881744;-38.47970119529657;Zona_344;consultoria treinamentos servicos
4068;63389985;ACADENIA GENESE;9313100;DA ASA ,78 - ALTO DA BALANCA ,FORTALEZA - CE;9713;-3.76329155;-38.51390613290741;Zona_43;academia fitness pilates
4069;20273367;CONDOMINIO EDIFICIO ANA GUIMARAES;8112500;JORGE SEVERIANO ,955 - VILA UNIAO ,FORTALEZA - CE;7221;-3.7694759;-38.53622005;Zona_261;condominio edificio residencial
4070;53024070;E L MEDICAL;8630503;PALESTINA ,986 - PASSARE ,FORTALEZA - CE;5182;-3.8063019;-38.5358587;Zona_251;servicos medicos clinica
4071;50994554;ZAUPA CONSULTORIA;7020400;MARCOS MACEDO ,794 - ALDEOTA ,FORTALEZA - CE;6641;-3.7353144;-38.4945838;Zona_68;consultoria servicos empresarial
4072;39234743;CLIP HAIR;4772500;FREI MANSUETO ,1249 - VARJOTA ,FORTALEZA - CE;12388;-3.73535235;-38.48845902442068;Zona_68;cosmeticos distribuidora perfumaria
4073;9219329;SK EMPREENDIMENTOS;6462000;BARBOSA DE FREITAS ,1487 - ALDEOTA ,FORTALEZA - CE;11084;-3.7387624;-38.4979514;Zona_207;participacoes holding empreendimentos
4074;24131718;UERF DA ESCOLA MUNICIPAL GEN. MANOEL CORDEIRO NETO;8550301;JORGE ACURCIO ,900 - VILA UNIAO ,FORTALEZA - CE;15896;-3.76848075;-38.53327557255615;Zona_261;uerf escola municipal
4075;5323339;CLINICA SALUTE;8630504;BARAO DE STUDART ,350 - MEIRELES ,FORTALEZA - CE;7582;-3.7270765;-38.5044064;Zona_278;odontologia clinica odonto
4076;13367161;AM BRASIL EMPREENDIMENTOS IMOBILIARIOS;6810201;BEIRA MAR ,3120 - MEIRELES ,FORTALEZA - CE;12971;-3.7259629;-38.4928016;;empreendimentos imoveis imobiliarios
4077;53326234;INREDE;9430800;25 DE MARCO ,268 - CENTRO ,FORTALEZA - CE;8458;-3.7263313;-38.5217784;Zona_95;instituto associacao escolar
4078;52854777;ROMANDS GIGAMALL;4781400;JOSE HIPOLITO ,264 - MESSEJANA ,FORTALEZA - CE;1573;-3.8337321;-38.49311935830518;Zona_229;moda confeccoes modas
4079;42188831;J A P INDUSTRIA DE CONFECCAO;1412601;MACHADO DE ASSIS ,613 - DAMAS ,FORTALEZA - CE;4269;-3.75428755;-38.55273232241527;Zona_336;confeccoes jeans moda
4080;5213482;EDIFICIO BROOKSVILLE;8112500;CORONEL JUCA ,1000 - ALDEOTA ,FORTALEZA - CE;7290;-3.7423656;-38.4927976;Zona_68;condominio edificio residencial
4081;6750681;VILA CRECHE ESCOLA E ESPACO CULTURAL;8513900;DOM SEBASTIAO LEME ,819 - FATIMA ,FORTALEZA - CE;16666;-3.74906405;-38.525452442204056;Zona_158;colegio escola educacional
4082;21156398;W-CAR AUTO CENTER;4530703;DEPUTADO CASTELO DE CASTRO ,1548 - JANGURUSSU ,FORTALEZA - CE;9102;-3.841161;-38.5217169;Zona_138;pecas auto servicos
4083;48144750;ALIAT 360 SERVICOS FINANCEIROS;8211300;DEPUTADO JOAQUIM DE FIGUEIREDO CORREIA ,126 - PARQUE IRACEMA ,FORTALEZA - CE;249;-3.80008385;-38.493847041527886;Zona_259;servicos consultoria coworking
4084;9142312;MARMITARIA SUHETT;5611201;GERALDO BARBOSA ,3606 - BOM JARDIM ,FORTALEZA - CE;2177;-3.7848536;-38.6240682;Zona_319;restaurante pizzaria pizza
