CNPJ BÁSICO;NOME FANTASIA;CNAE FISCAL PRINCIPAL;EMDERECO COMPLETO;ID
42861438;MAIS FESTA;4789099;ESTADO DO RIO ,738 - DEMOCRITO ROCHA ,FORTALEZA - CE;11731
46957797;DUOS PNEUS E SERVICOS;4789099;VEREADOR PEDRO PAULO ,455 - ENGENHEIRO LUCIANO CAVALCANTE ,FORTALEZA - CE;11732
47131782;FEST CONFEITUDO;4789099;CASTRO E SILVA ,121 - CENTRO ,FORTALEZA - CE;11733
47256435;SOL FESTA;4789099;E (CONJ. ESPERANCA) ,145 - CONJUNTO ESPERANCA ,FORTALEZA - CE;11734
47282571;TALIMPO;4789099;OLIVEIRA PAIVA ,1600 - CIDADE DOS FUNCIONARIOS ,FORTALEZA - CE;11735
47890993;D ROCHA MATERIAIS DE PERFURACAO DE POCOS;4789099;PADRE ASCENCO GAGO ,918 - SERRINHA ,FORTALEZA - CE;11736
48222411;ABRE ALAS MAGICK STORE;4789099;DA UNIVERSIDADE ,2329 - BENFICA ,FORTALEZA - CE;11737
48343152;DECOFIBRAS;4789099;GUARANI (PAUPINA) ,123 - PAUPINA ,FORTALEZA - CE;11738
50438370;TINDOLELE MODA INFANTIL;4789099;RIO TOCANTINS ,1084 - JARDIM IRACEMA ,FORTALEZA - CE;11739
29944868;BIG LED;4789099;24 DE MAIO ,755 - CENTRO ,FORTALEZA - CE;11740
52241704;PLANEJE 3D;4789099;ZUCA ACCIOLY ,1101 - MANUEL DIAS BRANCO ,FORTALEZA - CE;11741
52739305;TS SILK EMBALAGENS;4789099;916 (CONJ. CEARA II) ,25 - CONJUNTO CEARA II ,FORTALEZA - CE;11742
53155527;FAB COMERCIAL - FC;4789099;DOUTOR MIGUEL COUTO ,572 - PAUPINA ,FORTALEZA - CE;11743
53437110;OXICEL;4789099;PADRE ANCHIETA ,1263 - SAO GERARDO ,FORTALEZA - CE;11744
4976834;SUCATA O ERASMO;4789099;MINISTRO AMERICO BARREIRA ,5721 - DEMOCRITO ROCHA ,FORTALEZA - CE;11745
3616652;ANJO SADO;4789099;BARAO DE STUDARTE ,165 - MEIRELES ,FORTALEZA - CE;11746
5677026;CASA DE MARIA;4789099;PROFESSOR GOMES DE MATOS ,582 - BOM FUTURO ,FORTALEZA - CE;11747
4115498;ARCO IRIS EQUIPAMENTOS P/ REFRIGERACAO;4789099;INES GASPAR BRASIL ,212 - CASTELAO ,FORTALEZA - CE;11748
2649201;AITAK - VARIEDADES;4789099;ALBERTO MAGNO ,701 - MONTESE ,FORTALEZA - CE;11749
6103208;KIFRIO;4789099;AUGUSTO DOS ANJOS ,1965 - VILA PERY ,FORTALEZA - CE;11750
73796138;FUNERARIA SAO LUIS;4789099;PORTO VELHO ,9 - JOAO XXIII ,FORTALEZA - CE;11751
4701299;GEPLAST;4789099;ALFREDO - REI DA PEIXADA ,110 - MUCURIPE ,FORTALEZA - CE;11752
63372379;BRASPLAST;4789099;MONSENHOR SALAZAR ,751 - TAUAPE ,FORTALEZA - CE;11753
11835501;ROGERY CONFECCOES;4789099;PEDRO PEREIRA ,686 - CENTRO ,FORTALEZA - CE;11754
35058387;HIDROFORT PISCINAS;4789099;BEZERRA DE MENEZES ,1588 - SAO GERARDO ,FORTALEZA - CE;11755
7800625;PADANFLASH;4789099;SENADOR POMPEU ,1258 - CENTRO ,FORTALEZA - CE;11756
2066993;PAN AMERICA DISTRIBUIDORA;4789099;ESTADO DO RIO ,589 - PAN AMERICANO ,FORTALEZA - CE;11757
1632154;CASA DO E.V.A.;4789099;BARAO DO RIO BRANCO ,671 - CENTRO ,FORTALEZA - CE;11758
2413895;PEQUENA DAMA;4789099;MISTER HULL ,3120 - ANTONIO BEZERRA ,FORTALEZA - CE;11759
4030579;MAX SOM;4789099;OLIVEIRA PAIVA ,2525 - CID DOS FUNCIONARIOS ,FORTALEZA - CE;11760
72503568;SACO-PLAST;4789099;NUNES VALENTE ,812 - MEIRELES ,FORTALEZA - CE;11761
35093400;H.V. EMBALAGENS;4789099;CORONEL ALEXANDRINO ,868 - MONTESE ,FORTALEZA - CE;11762
496675;LAS MEIGAS;4789099;JULIO IBIAPINA ,50 - MEIRELES ,FORTALEZA - CE;11763
3812969;GELB ELETRONICA;4789099;DR. RAUL BARBOSA ,5162 - AEROLANDIA ,FORTALEZA - CE;11764
41391020;CANTINHO DO PLASTICO;4789099;CASTRO E SILVA ,262 - CENTRO ,FORTALEZA - CE;11765
7623790;SAO SEBASTIAO PLASTICOS;4789099;GENERAL CLARINDO DE QUEIROZ ,1640 - OTAVIO BONFIM ,FORTALEZA - CE;11766
41590191;PLASTCENTER;4789099;CASTRO E SILVA ,310 - CENTRO ,FORTALEZA - CE;11767
6966321;FORTALPACK EMBALAGENS;4789099;PROFESSOR GOMES DE MATOS ,1831 - MONTESE ,FORTALEZA - CE;11768
543669;MONTEREY COMERCIAL;4789099;MINISTRO JOSE AMERICO ,326 - PARQUE IRACEMA ,FORTALEZA - CE;11769
41561598;LOPESTAR;4789099;DA ABOLICAO ,3180 - MEIRELES ,FORTALEZA - CE;11770
7831836;SIDON AMEITIES;4789099;GOIS MONTEIRO ,630 - PADRE ANDRADE ,FORTALEZA - CE;11771
8787918;WILLIS CASTANHA;4789099;ALBERTO NEPOMUCENO ,199 - CENTRO ,FORTALEZA - CE;11772
9122399;TECNOPLUS ESPECIALIDADES QUIMICAS E MEIO AMBIENTE;4789099;SAO JOSE ,1190 - MONDUBIM ,FORTALEZA - CE;11773
10257615;ROMA;4789099;OSVALDO CRUZ ,1346 - MEIRELES ,FORTALEZA - CE;11774
10764614;HOTFLOWRS NORDESTE;4789099;RUI MONTE ,1220 - ANTONIO BEZERRA ,FORTALEZA - CE;11775
12858597;REFRIPECAS;4789099;GUILHERME ROCHA ,897 - CENTRO ,FORTALEZA - CE;11776
14812790;FEIJAO EMBALAGENS;4789099;CASTRO E SILVA ,305 - CENTRO ,FORTALEZA - CE;11777
14902430;FB-FLORES BELAS;4789099;EDUARDO GARCIA ,176 - ALDEOTA ,FORTALEZA - CE;11778
17023008;RG CLEAN;4789099;FREI ORLANDO ,583 - BOM FUTURO ,FORTALEZA - CE;11779
14758618;RWR SOLUTION MANUTENCAO;4789099;ANTONIO CANDEIA ,87 - GUAJIRU ,FORTALEZA - CE;11780
22566997;MANEQUINS;4789099;TRISTAO GONCALVES ,382 - CENTRO ,FORTALEZA - CE;11781
22734121;A C GAS;4789099;TOPAZIO ,56 - SIQUEIRA ,FORTALEZA - CE;11782
10013567;NEXO AUTOMACAO;4789099;OSVALDO CRUZ ,3490 - SAO JOAO DO TAUAPE ,FORTALEZA - CE;11783
22905357;COFRETEC;4789099;PADRE VALDEVINO ,1687 - ALDEOTA ,FORTALEZA - CE;11784
10893201;PRO;4789099;BEZERRA DE MENEZES ,2071 - PARQUELANDIA ,FORTALEZA - CE;11785
10417268;VAREJAO CALADO;4789099;FRANCA ,824 - MARAPONGA ,FORTALEZA - CE;11786
25991890;DUART'S FESTAS;4789099;FRANCISCO CALACA ,1289 - ALVARO WEYNE ,FORTALEZA - CE;11787
26436435;CD MED HOSPITALAR;4789099;ANDRE CHAVES ,67 - PARREAO ,FORTALEZA - CE;11788
27393282;LANE FESTAS;4789099;MIGUEL ARAGAO ,1160 - ARACAPE ,FORTALEZA - CE;11789
28716690;EMBALAX;4789099;ANTONIO AUGUSTO ,2376 - JOAQUIM TAVORA ,FORTALEZA - CE;11790
29102689;ELOHPLAST;4789099;JOSE NOGUEIRA ,117 - PEDRAS ,FORTALEZA - CE;11791
29400040;GREENVOLT;4789099;FRANCISCO HOLANDA ,625 - DIONISIO TORRES ,FORTALEZA - CE;11792
29464006;E B DESCARTAVEIS;4789099;QUEIROS RIBEIRO ,534 - MONTESE ,FORTALEZA - CE;11793
30158252;IBVA REPRESENTACOES;4789099;DOM SEBASTIAO LEME ,985 - FATIMA ,FORTALEZA - CE;11794
31820676;CENTRO PLASTICK EMBALAGENS E DESCARTAVEIS;4789099;GODOFREDO MACIEL ,2291 - MARAPONGA ,FORTALEZA - CE;11795
32907483;SANTECH AUTOMACAO INDUSTRIAL;4789099;JOAO CORDEIRO ,3069 - JOAQUIM TAVORA ,FORTALEZA - CE;11796
33165014;FREIRES EMBALAGENS;4789099;ALBERTO CRAVEIRO ,2610 - BOA VISTA ,FORTALEZA - CE;11797
33931562;L A EMBALAGENS;4789099;DEMETRIO MENEZES ,3530 - ANTONIO BEZERRA ,FORTALEZA - CE;11798
35586971;ARRUDA HAIR;4789099;TENENTE RENATO AGUIAR ,36 - ITAPERI ,FORTALEZA - CE;11799
35063137;LH PLACAS;4789099;GUSTAVO SAMPAIO ,1293 - PARQUELANDIA ,FORTALEZA - CE;11800
39733166;ROMANZZA FORTALEZA;4789099;BARBOSA DE FREITAS ,795 - MEIRELES ,FORTALEZA - CE;11801
40892377;POLLYPLAC;4789099;A (CONJ. CEARA) ,645 - CONJUNTO CEARA I ,FORTALEZA - CE;11802
41404416;LR DISTRIBUIDORA DE PRODUTOS E LINGERIE;4789099;RUBENS MONTE ,120 - JARDIM CEARENSE ,FORTALEZA - CE;11803
41949883;CASA DO TEAR FORTALEZA;4789099;PROFESSOR GOMES DE MATOS ,1006 - BOM FUTURO ,FORTALEZA - CE;11804
30535169;H2FIRE;4789099;BEZERRA DE MENEZES ,508 - SAO GERARDO ,FORTALEZA - CE;11805
42470701;THREE TECH;4789099;HERACLITO GRACA ,300 - CENTRO ,FORTALEZA - CE;11806
42958941;COMERCIAL MENEZES;4789099;JOSE ANDRE ,180 - LAGOA REDONDA ,FORTALEZA - CE;11807
43010593;CAROLGABY FESTAS;4789099;SENADOR ALENCAR ,325 - CENTRO ,FORTALEZA - CE;11808
43092459;FRIO REFRIGERACAO;4789099;AUGUSTO DOS ANJOS ,1969 - VILA PERI ,FORTALEZA - CE;11809
43490066;STAMPE STORTI;4789099;JOAO SORONGO ,775 - DAMAS ,FORTALEZA - CE;11810
44077801;IDEALIZE DECORACAO;4789099;RIO PARAGUAI ,764 - JARDIM IRACEMA ,FORTALEZA - CE;11811
45243100;SERGIO FESTAS;4789099;PARANA ,410 - PANAMERICANO ,FORTALEZA - CE;11812
47053144;TREND PLACAS E VOLANTES;4789099;JOSE BASTOS ,3950 - RODOLFO TEOFILO ,FORTALEZA - CE;11813
50372604;FP EMBALAGENS;4789099;B (CONJ. ESPERANCA) ,370 - CONJUNTO ESPERANCA ,FORTALEZA - CE;11814
44137722;DELIRIUM;4789099;WASHINGTON SOARES ,653 - EDSON QUEIROZ ,FORTALEZA - CE;11815
50994080;TY EMBALA;4789099;PADRE VALDEVINO ,947 - ALDEOTA ,FORTALEZA - CE;11816
51686393;R&D BEBES ARTIGOS INFANTIS;4789099;GUILHERME ROCHA ,399 - CENTRO ,FORTALEZA - CE;11817
51759829;PARAISO DAS ESSENCIAS;4789099;MAJOR FACUNDO ,874 - CENTRO ,FORTALEZA - CE;11818
52026637;DEDEUS COLCHOES;4789099;WASHINGTON SOARES ,85 - EDSON QUEIROZ ,FORTALEZA - CE;11819
35085026;A B OLIVEIRA COMERCIO DE AUTOMOVEIS;4511102;FLORIANOPOLIS ,671 - HENRIQUE JORGE ,FORTALEZA - CE;11820
7405009;CAR POINT;4511102;JOVITA FEITOSA ,592 - ALAGADICO ,FORTALEZA - CE;11821
7617728;LAVOR MOTORS;4511102;SANTOS DUMONT ,6740 - COCO ,FORTALEZA - CE;11822
7725169;BIG DAY;4511102;ROGACIANO LEITE ,2460 - JARDIM DAS OLIVEIRAS ,FORTALEZA - CE;11823
11085172;KLEITON VEICULOS;4511102;CORONEL MIGUEL DIAS ,99 - AGUA FRIA ,FORTALEZA - CE;11824
7779819;J L E VEICULOS;4511102;JOSE BASTOS ,4699 - RODOLFO TEOFILO ,FORTALEZA - CE;11825
1465246;UNIAO VEICULOS;4511102;HERACLITO GRACA ,1091 - ALDEOTA ,FORTALEZA - CE;11826
72469950;RENOVE VEICULOS;4511102;JOSE BASTOS ,4699 - BELA VISTA ,FORTALEZA - CE;11827
41548942;FLORIDA AUTOS;4511102;SANTOS DUMONT ,6740 - COCO ,FORTALEZA - CE;11828
8778064;VITORIA RENT A CAR;4511102;DESEMBARGADOR MOREIRA ,2120 - ALDEOTA ,FORTALEZA - CE;11829
10646218;ROTA CAR;4511102;JOSE BASTOS ,4444 - BELA VISTA ,FORTALEZA - CE;11830
11072221;J C VEICULOS;4511102;DOUTOR MENDEL STEINBRUCH ,6603 - PLANALTO AYRTON SENNA ,FORTALEZA - CE;11831
14869280;DB IMOBILIARIA;4511102;SANTO ANTONIO ,38 - PAUPINA ,FORTALEZA - CE;11832
15190731;SV AUTOMOVEIS;4511102;BOLIVIA ,173 - BELA VISTA ,FORTALEZA - CE;11833
23530664;LUAN CAR LTDA;4511102;JOSE JATAHY ,1688 - PARQUE ARAXA ,FORTALEZA - CE;11834
23543187;FUSION MULTIMARCAS;4511102;ARNALDO OSORIO ,719 - JARDIM DAS OLIVEIRAS ,FORTALEZA - CE;11835
13393336;EXPERT AUTOMOTIVE & EXPERT DISTRIBUIDORA;4511102;BERNARDO MANUEL ,8583 - PARQUE DOIS IRMAOS ,FORTALEZA - CE;11836
11884444;PIGALLE VEICULOS,PECAS E SERVICOS LTDA;4511102;WASHINGTON SOARES ,2261 - EDSON QUEIROZ ,FORTALEZA - CE;11837
26982789;TOPCAR AUTOS;4511102;13 DE MAIO ,177 - FATIMA ,FORTALEZA - CE;11838
27762655;IM MULTIMARCAS;4511102;JOAO DE ARAUJO LIMA ,1261 - PREFEITO JOSE WALTER ,FORTALEZA - CE;11839
28184008;EUROCAR+ SEMI NOVOS;4511102;AMERICO BARREIRA ,5845 - DEMOCRITO ROCHA ,FORTALEZA - CE;11840
28737913;EUROCAR IT;4511102;WASHINGTON SOARES ,2100 - ENGENHEIRO LUCIANO CAVALCANTE ,FORTALEZA - CE;11841
29089096;ME VEICULOS;4511102;MISTER HULL ,4991 - ANTONIO BEZERRA ,FORTALEZA - CE;11842
26346822;3+ AUTOS;4511102;DOUTOR MENDEL STEINBRUCH ,6539 - PLANALTO AYRTON SENNA ,FORTALEZA - CE;11843
31512259;CONCEPT;4511102;SENADOR FERNANDES TAVORA ,1152 - HENRIQUE JORGE ,FORTALEZA - CE;11844
31638648;DETROIT VEICULOS;4511102;G (LOT EXPEDICIONARIOS II) ,1103 - DENDE ,FORTALEZA - CE;11845
31801065;CERT CAR STORE;4511102;CORONEL HELDER BENEVIDES ,100 - PATRIOLINO RIBEIRO ,FORTALEZA - CE;11846
5638631;ETICA VEICULOS;4511102;ROGACIANO LEITE ,400 - SALINAS ,FORTALEZA - CE;11847
33510724;EDILSON CAR;4511102;DIREITA ,982 - PLANALTO AYRTON SENNA ,FORTALEZA - CE;11848
33709214;AF2;4511102;JOSE BASTOS ,2760 - RODOLFO TEOFILO ,FORTALEZA - CE;11849
34589839;BRAGA STORE MULTIMARCAS;4511102;ROGACIANO LEITE ,280 - SALINAS ,FORTALEZA - CE;11850
36556368;VERTICAL VEICULOS;4511102;JOVITA FEITOSA ,1240 - PARQUELANDIA ,FORTALEZA - CE;11851
37845938;MOTIV CAR;4511102;CORONEL JOSE PHILOMENO GOMES ,1152 - ENGENHEIRO LUCIANO CAVALCANTE ,FORTALEZA - CE;11852
39372060;500 AUTO STORE;4511102;GENERAL OSORIO DE PAIVA ,229 - PARANGABA ,FORTALEZA - CE;11853
39774448;MARINA VEICULOS MULTIMARCAS;4511102;MONSENHOR TABOSA ,1071 - MEIRELES ,FORTALEZA - CE;11854
39905934;EXPORCARROS_ABB;4511102;BERNARDO MANUEL ,8950 - DENDE ,FORTALEZA - CE;11855
40315598;RODOCAR;4511102;BR 116 ,5315 - ALTO DA BALANCA ,FORTALEZA - CE;11856
42341761;VITRINES CAR;4511102;AMERICO BARREIRA ,6100 - JOQUEI CLUBE ,FORTALEZA - CE;11857
38373556;PICKUP STORE;4511102;CORONEL JOSE PHILOMENO GOMES ,SN - ENGENHEIRO LUCIANO CAVALCANTE ,FORTALEZA - CE;11858
42707730;CARDONHA VEICULOS;4511102;DOUTOR THOMPSON BULCAO ,382 - ENGENHEIRO LUCIANO CAVALCANTE ,FORTALEZA - CE;11859
40397082;WILSON VEICULOS;4511102;RAIMUNDO NERY ,549 - PARQUE SAO JOSE ,FORTALEZA - CE;11860
38006796;A3 AUTOS MULTIMARCAS LTDA;4511102;GENERAL OSORIO DE PAIVA ,728 - PARANGABA ,FORTALEZA - CE;11861
40854236;ALO CAR MULTIMARCAS;4511102;J DA PENHA ,850 - JOAQUIM TAVORA ,FORTALEZA - CE;11862
44732480;TTCAR;4511102;MISTER HULL ,SN - ANTONIO BEZERRA ,FORTALEZA - CE;11863
45839450;S2 VEICULOS MULTI MARCAS;4511102;SENADOR VIRGILIO TAVORA ,2610 - DIONISIO TORRES ,FORTALEZA - CE;11864
47661858;ADVANTAGE AUTOS;4511102;JOAQUIM LIMA ,900 - PAPICU ,FORTALEZA - CE;11865
48310763;IMPACTO VEICULOS;4511102;13 DE MAIO ,3101 - BENFICA ,FORTALEZA - CE;11866
44436200;VIA VEICULOS;4511102;NOGUEIRA ACIOLI ,1846 - JOAQUIM TAVORA ,FORTALEZA - CE;11867
49448288;CARPARK MULTIMARCAS;4511102;LUIS DE MIRANDA ,652 - FARIAS BRITO ,FORTALEZA - CE;11868
49525274;LOPES VEICULOS CONCEITO;4511102;WASHINGTON SOARES ,2100 - ENGENHEIRO LUCIANO CAVALCANTE ,FORTALEZA - CE;11869
50615803;RONNY AUTOMOVEIS;4511102;ENGENHEIRO HUMBERTO MONTE ,2023 - PICI ,FORTALEZA - CE;11870
51579842;MAGALHAES AUTOS;4511102;CAETANO XIMENES ARAGAO ,198 - ENGENHEIRO LUCIANO CAVALCANTE ,FORTALEZA - CE;11871
52676272;ARTUR VEICULOS;4511102;FRANCISCO SA ,2420 - JACARECANGA ,FORTALEZA - CE;11872
52979343;7SEVEN MOTORS;4511102;ROGACIANO LEITE FILHO N 300 ,300 - SALINAS ,FORTALEZA - CE;11873
53654271;ZENITH MOTORS;4511102;SENADOR VIRGILIO TAVORA ,2610 - DIONISIO TORRES ,FORTALEZA - CE;11874
5147895;SUPREMA CAR;4511102;ALMIRANTE HENRIQUE SABOIA ,63 - COCO ,FORTALEZA - CE;11875
3806988;SPORT CAR VEICULOS;4511102;PONTES VIEIRA ,1131 - DIONISIO TORRES ,FORTALEZA - CE;11876
3819320;JR VEICULOS;4511102;PADRE CICERO ,119 - BENFICA ,FORTALEZA - CE;11877
5628111;JACKSON VEICULOS;4511102;SENADORE FERNANDES TAVORA ,1670 - HENRIQUE JORGE ,FORTALEZA - CE;11878
3502103;VIA CAR;4511102;JOVITA FEITOSA ,1226 - PARQUELANDIA ,FORTALEZA - CE;11879
4166774;PRINCIPAL AUTOCENTER;4511102;AMERICO BARREIRA ,538 - DEMOCRITO ROCHA ,FORTALEZA - CE;11880
5904072;YELO AUTOS;4511102;GUSTAVO AUGUSTO LIMA ,1127 - GUARARAPES ,FORTALEZA - CE;11881
4278957;LUIZ AUTOMOVEIS LTDA;4511102;JOVITA FEITOSA ,2300 - PARQUELANDIA ,FORTALEZA - CE;11882
4457059;MOVEMENT VEICULOS;4511102;AGUANAMBI ,1590 - FATIMA ,FORTALEZA - CE;11883
4646476;MARIANO VEICULOS;4511102;VIRGILIO TAVORA ,1520 - ALDEOTA ,FORTALEZA - CE;11884
4714559;OSCAR VEICULOS;4511102;JOSE BASTOS ,248 - COUTO FERNANDES ,FORTALEZA - CE;11885
41552860;AUTOCENTER PAULO VEICULOS;4511102;PROFESSOR COSTA MENDES ,1191 - DAMAS ,FORTALEZA - CE;11886
41600149;ACACIA VEICULOS;4511102;JOSE BASTOS ,2792 - RODOLFO TEOFILO ,FORTALEZA - CE;11887
7245069;MBCAR VEICULOS;4511102;JOSE CANDIDO ,279 - MONTE CASTELO ,FORTALEZA - CE;11888
63464887;PACYVEL VEICULOS;4511102;AUGUSTO DOS ANJOS ,1196 - PARANGABA ,FORTALEZA - CE;11889
35035971;FIRMO CAR;4511102;CORONEL MIGUEL DIAS ,99 - PATRIOLINO RIBEIRO ,FORTALEZA - CE;11890
4473605;JOVITA 1234 VEICULOS;4511102;JOVITA FEITOSA ,1234 - AMADEU FURTADO ,FORTALEZA - CE;11891
2450858;AMIGOS VEICULOS;4511102;CORONEL CARVALHO ,1556 - BARRA DO CEARA ,FORTALEZA - CE;11892
2621420;CARROS;4511102;13 DE MAIO ,1057 - FATIMA ,FORTALEZA - CE;11893
4239872;SAVEL SAVIO VEICULOS;4511102;EDUARDO GIRAO ,477 - BENFICA ,FORTALEZA - CE;11894
63371082;HOMEM DO CARRO;4511102;ROGACIANO LEITE ,3030 - JARDIM DAS OLIVEIRAS ,FORTALEZA - CE;11895
8229061;ANDRE AUTOS;4511102;DOUTOR EDSON BRAGA ,51 - AMADEU FURTADO ,FORTALEZA - CE;11896
8632603;AUTO SHOPPING JM;4511102;SARGENTO HERMINIO SAMPAIO ,1607 - SAO GERARDO ,FORTALEZA - CE;11897
11701763;BORDART;4511102;WALDIR DIOGO ,1138 - NOVO MONDUBIM ,FORTALEZA - CE;11898
13678054;JUSCELINO AUTOMOVEIS;4511102;HUMBERTO MONTE ,2035 - BELA VISTA ,FORTALEZA - CE;11899
14704196;JJ CAR MULTIMARCAS;4511102;CORONEL HELDER BENEVIDES ,130 - GUARARAPES ,FORTALEZA - CE;11900
3382266;IRMAOS FEITOSA VEICULOS;4511102;PADRE PEDRO DE ALENCAR ,513 - MESSEJANA ,FORTALEZA - CE;11901
15868272;ALAN VEICULOS;4511102;JOSE BASTOS ,4748 - BELA VISTA ,FORTALEZA - CE;11902
11164649;PRIME VEICULOS;4511102;ROGACIANO LEITE ,320 - SALINAS ,FORTALEZA - CE;11903
19912744;M J AUTOMOVEIS;4511102;DOUTOR MENDEL STEINBRUCH ,6639 - ARACAPE ,FORTALEZA - CE;11904
21042423;CORDEIRO VEICULOS;4511102;PONTES VIEIRA ,1294 - SAO JOAO DO TAUAPE ,FORTALEZA - CE;11905
21074511;AUTOSTORE VEICULOS;4511102;JOSE BASTOS ,4699 - BELA VISTA ,FORTALEZA - CE;11906
23827281;4AUTOS.CLUB;4511102;SENADOR VIRGILIO TAVORA ,2600 - DIONISIO TORRES ,FORTALEZA - CE;11907
24934928;SIFRA VEICULOS;4511102;GENERAL OSORIO DE PAIVA ,600 - PARANGABA ,FORTALEZA - CE;11908
25188877;RONNY AUTOMOVEIS;4511102;HUMBERTO MONTE ,2097 - BELA VISTA ,FORTALEZA - CE;11909
24186000;SEVEN MOTORS;4511102;ROGACIANO LEITE ,300 - SALINAS ,FORTALEZA - CE;11910
15300630;FJ COMERCIO DE VEICULOS;4511102;SARGENTO HERMINIO SAMPAIO ,3770 - PRESIDENTE KENNEDY ,FORTALEZA - CE;11911
9535738;CARIRI VEICULOS;4511102;MAXIMINO ,233 - JOSE DE ALENCAR ,FORTALEZA - CE;11912
20870768;QUARIVEL;4511102;REVERENDO BOLIVAR PINTO BANDEIRA ,90 - ENGENHEIRO LUCIANO CAVALCANTE ,FORTALEZA - CE;11913
11517739;CAR FLEX;4511102;MAESTRO LISBOA ,395 - JOSE DE ALENCAR ,FORTALEZA - CE;11914
26325052;ROBERTO VEICULOS;4511102;DOUTOR MENDEL STEINBRUCH ,5083 - MONDUBIM ,FORTALEZA - CE;11915
26546683;R. A MULTIMARCAS;4511102;CARNEIRO DE MENDONCA ,604 - DEMOCRITO ROCHA ,FORTALEZA - CE;11916
29071783;DUO VEICULOS;4511102;VISCONDE DO RIO BRANCO ,2063 - JOAQUIM TAVORA ,FORTALEZA - CE;11917
29354049;LUCENILDO VEICULOS;4511102;JOSE BASTOS ,4699 - BELA VISTA ,FORTALEZA - CE;11918
29829490;SELECTED CARS;4511102;CORONEL JOAQUIM PONTES ,321 - LAGOA REDONDA ,FORTALEZA - CE;11919
30879125;INFLUENCE CAR;4511102;ENGENHEIRO SANTANA JUNIOR ,SN - COCO ,FORTALEZA - CE;11920
31635488;AUTOCLICK;4511102;AMERICO BARREIRA ,909 - DEMOCRITO ROCHA ,FORTALEZA - CE;11921
30948037;US GROUP;4511102;WASHINGTON SOARES ,2155 - EDSON QUEIROZ ,FORTALEZA - CE;11922
32854444;TARGET AUTOS;4511102;JONAS ILDEFONSO CARNEIRO ,130 - CAMBEBA ,FORTALEZA - CE;11923
29782062;EXCLUSIVE CAR;4511102;CORONEL HELDER BENEVIDES ,114 - GUARARAPES ,FORTALEZA - CE;11924
35286597;AUTOGIRO RAPIDO;4511102;SANTOS DUMONT ,6740 - COCO ,FORTALEZA - CE;11925
35875735;WS TRADE CAR;4511102;JOAQUIM NABUCO ,3018 - DIONISIO TORRES ,FORTALEZA - CE;11926
37040191;DANTAS CAR;4511102;ROGACIANO LEITE ,280 - SALINAS ,FORTALEZA - CE;11927
27789862;DL VEICULOS;4511102;AMERICO BARREIRA ,6122 - DEMOCRITO ROCHA ,FORTALEZA - CE;11928
38197295;ROTIEH MOTORS;4511102;VIRGILIO PAES ,SN - CIDADE DOS FUNCIONARIOS ,FORTALEZA - CE;11929
38489962;TOP REPASSES;4511102;GOMES BRASIL ,370 - PARANGABA ,FORTALEZA - CE;11930
39440671;ANGEL VEICULOS;4511102;JOSE BASTOS ,3200 - RODOLFO TEOFILO ,FORTALEZA - CE;11931
39824765;RR AUTOMOVEIS;4511102;NESTOR BARBOSA ,528 - AMADEU FURTADO ,FORTALEZA - CE;11932
39905439;PDM CAR;4511102;DOUTOR SILAS MUNGUBA ,650 - PARANGABA ,FORTALEZA - CE;11933
40496917;REIS CAR;4511102;ROGACIANO LEITE ,2460 - JARDIM DAS OLIVEIRAS ,FORTALEZA - CE;11934
41670580;AZ DE OURO VEICULOS;4511102;VIRIATO RIBEIRO ,193 - BELA VISTA ,FORTALEZA - CE;11935
42473775;CARMAX;4511102;BERNARDO MANUEL ,8049 - ITAPERI ,FORTALEZA - CE;11936
42568098;A2 VEICULOS;4511102;AMADEU FURTADO ,934 - AMADEU FURTADO ,FORTALEZA - CE;11937
42867134;TT MULTIMARCAS;4511102;13 DE MAIO ,149 - FATIMA ,FORTALEZA - CE;11938
39798473;CACULA VEICULOS;4511102;AMERICO BARREIRA ,909 - DEMOCRITO ROCHA ,FORTALEZA - CE;11939
43701023;ABREU VEICULOS;4511102;HERACLITO GRACA ,300 - CENTRO ,FORTALEZA - CE;11940
41962718;IMOBCAR VEICULOS;4511102;BERNARDO MANUEL ,9170 - DENDE ,FORTALEZA - CE;11941
41945735;EDUARDO CAMINHOES;4511102;ANTONIO ALMEIDA ,85 - PEDRAS ,FORTALEZA - CE;11942
32774878;W F VEICULOS MULTIMARCAS;4511102;ENGENHEIRO ANTONIO FERREIRA ANTERO ,455 - PARQUE MANIBURA ,FORTALEZA - CE;11943
29832659;ANA CAMINHOES;4511102;BR 116 ,4653 - PAUPINA ,FORTALEZA - CE;11944
44211188;AGVEICULOS;4511102;VICENTE SPINDOLA ,899 - MONTESE ,FORTALEZA - CE;11945
45547588;EXCELENCIA VEICULOS;4511102;ENGENHEIRO HUMBERTO MONTE ,1055 - BELA VISTA ,FORTALEZA - CE;11946
45973558;THE CAR STORE;4511102;ROGACIANO LEITE ,2578 - JARDIM DAS OLIVEIRAS ,FORTALEZA - CE;11947
48619725;AMERICA VEICULOS;4511102;DOUTOR SILAS MUNGUBA ,3723 - ITAPERI ,FORTALEZA - CE;11948
49517344;CAR MASTER VEICULOS;4511102;BARAO DO RIO BRANCO ,2466 - JOSE BONIFACIO ,FORTALEZA - CE;11949
